init_mode,init_mode_effective,init_warning,SNR_dB,T,ris_shape,pipeline,num_rows,num_failed,failure_rate,Y_NMSE_mean,Y_NMSE_std,Y_NMSE_median,position_error_mean,position_error_std,position_error_median,position_error_p90,position_error_p95,range_RMSE_mean,range_RMSE_std,range_RMSE_median,delay_RMSE_mean,delay_RMSE_std,delay_RMSE_median,delay_geometry_consistency_RMSE_mean,delay_geometry_consistency_RMSE_std,delay_geometry_consistency_RMSE_median,compressed_ris_manifold_residual_mean,compressed_ris_manifold_residual_std,compressed_ris_manifold_residual_median,evs_maxwell_consistency_residual_mean,evs_maxwell_consistency_residual_std,evs_maxwell_consistency_residual_median,common_delay_pole_consistency_mean,common_delay_pole_consistency_std,common_delay_pole_consistency_median,success_pos_10cm_rate,success_pos_20cm_rate,success_pos_50cm_rate,success_nmse_1e3_rate,success_nmse_1e2_rate,vp_convergence_rate,vp_worsened_noisy_rate,vp_worsened_true_nmse_rate,fail_convergence_rate,fail_position_50cm_rate,fail_position_1m_rate,fail_nmse_1e2_rate,fail_noisy_objective_increase_rate,stage2_worsened_noisy_z_rate,stage2_worsened_true_z_nmse_rate,improvement_rate_position,improvement_rate_Y_NMSE,VP_success_gain_20cm,VP_success_gain_50cm
weak,weak,,5.0,128,16x16,Stage-I + Stage-II,50,0,0.0,0.00013964186793409775,0.00013576688506404427,0.000113240100186563,0.25504071546976403,0.22187926220363646,0.19580819703309005,0.5428573136143972,0.6239704710984745,0.33003826459364755,0.21351413069138936,0.26974958600308185,5.414437783509131e-10,2.685893016586622e-09,7.320826916270607e-12,1.0384872548751243e-09,1.6969554671132284e-09,5.822624790045695e-10,6.244363981668501e-25,8.445047328489373e-26,6.3323605992687085e-25,1.0000001000474722e-20,1.6230770928613543e-26,1.0000001578323475e-20,9.923210695093861e-17,4.982504044607923e-17,1.0626019854981767e-16,0.14,0.54,0.88,0.98,1.0,,,,,,,,,0.0,0.84,0.6,0.54,0.0,0.020000000000000018
weak,weak,,5.0,128,16x16,Stage-I + Stage-II + VP,50,0,0.0,0.03875533321900788,0.19154139302724657,5.328560737241994e-05,0.03217123693994693,0.13536478989023087,0.0052443433259704636,0.012677124341131212,0.014650459674057517,0.02174902308073529,0.10682107498981308,0.0012008829382923105,1.4303093963365677e-10,7.22264958626065e-10,2.264919783734545e-12,1.899774540904456e-24,5.516942080781334e-25,1.849632079338486e-24,6.2462149055371235e-25,8.511965610535323e-26,6.324670002518132e-25,1.0000005734800979e-20,1.7246993101341713e-26,1.0000005849230504e-20,8.346519043404294e-17,4.453958864701185e-17,8.326672684688674e-17,0.96,0.96,0.98,0.96,0.96,1.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0.84,0.6,0.54,0.0,0.020000000000000018
weak,weak,,5.0,128,16x16,Stage-I + VP,50,0,0.0,0.03985386441869335,0.1969539044125489,5.3286849244535824e-05,0.05425774156501033,0.24146080830360572,0.005244260118847082,0.012677247321747642,0.014650645480506975,0.0384657532105271,0.18728481730781713,0.001200860960014401,1.9229071644423734e-10,9.7940371687248e-10,2.2650241869336385e-12,1.8845272898581066e-24,7.331565797535014e-25,1.849632079338486e-24,6.185868414985646e-25,8.543662683343757e-26,6.290195571282356e-25,9.999999499042767e-21,1.5277055757621003e-26,1.0000001173961266e-20,9.902912015406452e-17,4.2847955318192495e-17,1.1102230246251565e-16,0.96,0.96,0.96,0.96,0.96,1.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,,,0.6,0.54,0.0,0.020000000000000018
weak,weak,,5.0,128,16x16,Stage-I only,50,0,0.0,0.0001344170028330266,0.00013830568729074363,0.00010736825760067985,0.24551588087683698,0.2689861940565971,0.17315736969477874,0.3956350661562354,0.576471605483494,0.32850592708594745,0.2645920240317965,0.25365401053073233,5.424272608649951e-10,2.685695388255392e-09,7.702684574330024e-12,8.856688427997658e-10,1.3362446586474178e-09,5.315381070623732e-10,6.244703292254389e-25,8.497585866438743e-26,6.322188930574909e-25,9.999999784229874e-21,2.0533594995851957e-26,1.0000002468194155e-20,1.0251881255697587e-16,4.0825696851362104e-17,1.1102230246251565e-16,0.18,0.62,0.94,0.98,1.0,,,,,,,,,,,0.6,0.54,0.0,0.020000000000000018
weak,weak,,5.0,128,32x32,Stage-I + Stage-II,50,0,0.0,0.05533359076800942,0.1726992817550539,0.00011655441170171812,0.21369281739864504,0.45614630300196596,0.046682301005105384,0.5628702466342065,1.4335591235866705,0.19488494801623543,0.3453275785697327,0.07094175850516263,9.414698750935043e-12,9.900286246860833e-12,7.2637363663545355e-12,4.640686160401114e-10,8.370292871526702e-10,1.6020745909210648e-10,6.334535858555964e-25,7.364238689107234e-26,6.245370676522529e-25,9.99999993749609e-21,1.379437256540668e-26,9.999999443477431e-21,9.050092250324175e-17,5.309401673531003e-17,8.326672684688674e-17,0.78,0.84,0.88,0.9,0.9,,,,,,,,,0.0,0.88,0.54,0.44,-0.020000000000000018,-0.020000000000000018
weak,weak,,5.0,128,32x32,Stage-I + Stage-II + VP,50,0,0.0,0.11836595431904091,0.32367144321118746,4.9340741200198885e-05,0.12792343046607202,0.3537345974600492,0.002654367346735168,0.6309626729931698,1.123910076362568,0.07801473844658574,0.21670790101003434,0.0005222036875079121,2.4093844336300646e-10,7.031615362208398e-10,2.090896216748206e-12,1.7899933145477646e-24,7.903785566348002e-25,1.9509015729070716e-24,6.270050318174326e-25,7.668728401887284e-26,6.177092354392449e-25,1.0000001800701436e-20,1.6355358106901406e-26,1.000000180155406e-20,1.039370460918345e-16,5.0939014957149156e-17,1.1102230246251565e-16,0.88,0.88,0.88,0.88,0.88,1.0,0.0,0.0,0.0,0.12,0.08,0.12,0.0,0.0,0.88,0.54,0.44,-0.020000000000000018,-0.020000000000000018
weak,weak,,5.0,128,32x32,Stage-I + VP,50,0,0.0,0.09861439654499912,0.2987111581132469,4.934017228124596e-05,0.11586679513047832,0.3471025477322189,0.0026545938181060874,0.09034999272611602,1.1239319008005524,0.068730179169967,0.20952855777237814,0.000522197776371962,2.2910736304951157e-10,7.019947602710626e-10,2.0907889925259135e-12,1.6629456202733094e-24,6.750915145931917e-25,1.7668585629267794e-24,6.281351064112583e-25,7.649008739650683e-26,6.235543523698975e-25,1.0000000711086842e-20,1.923274745267106e-26,1.0000000879749594e-20,9.7234628577079e-17,4.676006278415773e-17,1.0626019854981767e-16,0.9,0.9,0.9,0.9,0.9,1.0,0.0,0.0,0.0,0.1,0.08,0.1,0.0,,,0.54,0.44,-0.020000000000000018,-0.020000000000000018
weak,weak,,5.0,128,32x32,Stage-I only,50,0,0.0,0.055318153178092605,0.17267945084311162,0.0001047083687192008,0.20762452708613355,0.4559849881944252,0.044405703868318894,0.43648589357379763,1.434845338603784,0.1861239588518514,0.34208649405906194,0.059766522386486956,9.638509060317487e-12,1.0594886890045724e-11,6.224644437700544e-12,4.427662294157134e-10,8.237482908699577e-10,1.4208828365347816e-10,6.335047852295231e-25,7.364020012973432e-26,6.240596742830924e-25,9.999999965117176e-21,1.500523790190559e-26,1.0000000550810533e-20,8.996944912169409e-17,4.692319264781559e-17,8.326672684688674e-17,0.78,0.82,0.9,0.9,0.9,,,,,,,,,,,0.54,0.44,-0.020000000000000018,-0.020000000000000018
weak,weak,,5.0,128,8x8,Stage-I + Stage-II,50,0,0.0,0.00010606542335526329,5.151745884726238e-05,9.222384624895064e-05,0.7296434109588346,0.35364395621763245,0.7297332808116287,1.1450454825158103,1.3805366196161,1.0525184461388668,0.45234803349016156,1.0071458479696629,1.0055707715848869e-11,1.5111628753815508e-11,6.60642189497358e-12,2.227944002257004e-09,1.540372235366433e-09,1.8203534493695691e-09,6.093800675478665e-25,6.968197576678947e-26,6.026786942687182e-25,1.0000002161500252e-20,1.3606546780816723e-26,1.0000001896053879e-20,9.52592118922306e-17,4.6530035656521034e-17,1.0864125050616666e-16,0.0,0.08,0.28,1.0,1.0,,,,,,,,,0.0,0.7,0.58,0.54,0.020000000000000018,0.020000000000000018
weak,weak,,5.0,128,8x8,Stage-I + Stage-II + VP,50,0,0.0,4.85267151337003e-05,1.4598448854967673e-05,4.764365666591632e-05,0.010679606838141453,0.007759076477830766,0.00878914569094245,0.019131564365668523,0.023792997916787274,0.0021649969364784245,0.0020632526365241817,0.001625869931342345,3.719310487901732e-12,2.7144056112976205e-12,2.8668124741597042e-12,1.848159758875011e-24,8.558898554179712e-25,1.849632079338486e-24,6.094710127440203e-25,6.956237811747819e-26,6.023888260140467e-25,9.99999849626868e-21,1.2782859113531618e-26,9.999999943926096e-21,9.642229563019532e-17,4.1813664870277545e-17,8.326672684688674e-17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.58,0.54,0.020000000000000018,0.020000000000000018
weak,weak,,5.0,128,8x8,Stage-I + VP,50,0,0.0,5.0316222505145816e-05,2.0869826870630237e-05,4.7643946596409876e-05,0.021288331425008883,0.07956128798898585,0.008790553241436001,0.019129099729273097,0.02379523815277941,0.0024373325702046486,0.0030435030427564545,0.0016257803620121634,3.867072299517034e-12,2.8542062503096205e-12,2.9951788660067445e-12,1.8545352350735563e-24,6.5976645415525085e-25,1.849632079338486e-24,6.094488073380456e-25,6.957468429831471e-26,6.0233294261355285e-25,9.999999000910948e-21,1.6291141642102917e-26,9.999999965647366e-21,9.435323923753843e-17,4.603017022874743e-17,1.1102230246251565e-16,0.98,0.98,0.98,1.0,1.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,,,0.58,0.54,0.020000000000000018,0.020000000000000018
weak,weak,,5.0,128,8x8,Stage-I only,50,0,0.0,0.00010080046517499857,5.247868464012278e-05,8.544384066842933e-05,0.8457567785332628,0.3591487933206404,0.9028253809693038,1.16034177331185,1.5799107455429808,1.2137855161764355,0.4839606621640269,1.260412556542145,1.0419896088571677e-11,1.5472925914555036e-11,6.60642189497358e-12,2.5514844867814823e-09,1.815806539065052e-09,2.4023180434374007e-09,6.094683224291348e-25,6.961332958908483e-26,6.025404529567545e-25,9.999996605897296e-21,2.0659261470399077e-26,9.999999243784961e-21,9.500474505558576e-17,4.289041754726719e-17,9.167043895452739e-17,0.02,0.04,0.22,1.0,1.0,,,,,,,,,,,0.58,0.54,0.020000000000000018,0.020000000000000018
weak,weak,,10.0,16,16x16,Stage-I + Stage-II,50,0,0.0,0.0017065022865936465,0.009806019529636141,0.00030187595911328007,0.43384787406788156,0.36566130002325203,0.3015733195645154,0.8444097982040701,1.0546857191026848,0.5938069950345034,0.40198017101234856,0.42057548605281836,2.0278748215275662e-11,2.957280405293337e-11,1.2127931112060457e-11,1.3771031224891415e-09,9.242049607005278e-10,1.1489861780679999e-09,4.5387449788075647e-23,1.5180980607618724e-23,4.1234694100622076e-23,1.0000001237603334e-20,1.3846930920983392e-26,1.0000000089685202e-20,9.880638756129337e-17,4.048145982395287e-17,1.0626019854981767e-16,0.04,0.2,0.74,0.98,0.98,,,,,,,,,0.0,0.78,0.48,0.52,0.020000000000000018,0.020000000000000018
weak,weak,,10.0,16,16x16,Stage-I + Stage-II + VP,50,0,0.0,0.07104968669577234,0.24378853518003715,0.00013790390965646082,0.08825307581139885,0.28020582124223864,0.008543570002334768,0.03162939886769754,0.8247529145238284,0.05441797363276546,0.18439126690842092,0.0021894442648226512,9.421781576885099e-11,3.6365216057391216e-10,3.485127879651462e-12,1.8289000932024672e-24,7.468674429178995e-25,1.9060289755756918e-24,4.592613209728672e-23,1.6643642145487292e-23,4.1096106670403175e-23,9.999998883200463e-21,1.9546537221754012e-26,9.999998696877983e-21,9.24315396269016e-17,5.0171560315794825e-17,8.326672684688674e-17,0.92,0.92,0.92,0.92,0.92,1.0,0.0,0.0,0.0,0.08,0.04,0.08,0.0,0.0,0.78,0.48,0.52,0.020000000000000018,0.020000000000000018
weak,weak,,10.0,16,16x16,Stage-I + VP,50,0,0.0,0.0718784820306604,0.2462896094913137,0.0001379051542953731,0.10942569500440447,0.31131288487834735,0.008543387607366244,0.09841848037028317,0.9999255259525641,0.059917818701776794,0.20034508569689724,0.002189499862185481,1.058534789968006e-10,3.8812714537758244e-10,3.485032827053072e-12,1.6898792322848992e-24,9.032624368070402e-25,1.849632079338486e-24,4.562517957550934e-23,1.681962152600171e-23,4.0499764687255516e-23,1.000000325220027e-20,1.450789573179188e-26,1.0000003571631105e-20,9.957552897860408e-17,4.665313468974525e-17,1.1102230246251565e-16,0.9,0.9,0.9,0.9,0.92,1.0,0.0,0.0,0.0,0.1,0.06,0.08,0.0,,,0.48,0.52,0.020000000000000018,0.020000000000000018
weak,weak,,10.0,16,16x16,Stage-I only,50,0,0.0,0.0016759254186029613,0.009774441197303457,0.0002963520058792789,0.4001320123166651,0.32950618133552706,0.2912159902413478,0.8297247458834028,0.9143070577624982,0.5541328466796117,0.3557832916280334,0.45925088946159054,2.0200670017346108e-11,2.9621118678745885e-11,1.1996575741914812e-11,1.3358433899559442e-09,8.845408088618809e-10,1.188800557186642e-09,4.5413486878585266e-23,1.5208958409080538e-23,4.12420159572869e-23,1.0000003245070953e-20,1.624078954109221e-26,1.0000001722193466e-20,9.60006586740091e-17,4.1143351705481824e-17,1.0864125050616666e-16,0.06,0.24,0.78,0.98,0.98,,,,,,,,,,,0.48,0.52,0.020000000000000018,0.020000000000000018
weak,weak,,10.0,16,32x32,Stage-I + Stage-II,50,0,0.0,0.2543952772990466,0.24471958989610845,0.1821694530194934,0.99031546986023,0.5647555867902601,1.0662766931025933,1.7019364285063996,1.7566534547844148,0.8454602614062545,0.4554792101888992,1.0931114540642297,1.5311455032054173e-11,2.5592373838647632e-11,8.190748178003951e-12,1.9763053996500145e-09,1.0660410618347953e-09,2.5106681990976765e-09,0.01853712746413245,0.13107728533607443,4.6029223519566564e-23,9.999999204718182e-21,1.6683539529507788e-26,1.0000001028655955e-20,9.370291157566363e-17,5.14930911519428e-17,1.0864125050616666e-16,0.12,0.18,0.26,0.26,0.26,,,,,,,,,0.0,0.38,0.52,0.62,0.12,0.08000000000000002
weak,weak,,10.0,16,32x32,Stage-I + Stage-II + VP,50,0,0.0,0.6353341719274295,0.4102304867616443,0.8584056489712562,0.7602819836710291,0.5301411010401975,0.9123478976970659,1.3589241342207838,1.4972511613286865,0.44900095837718274,0.3139234788350407,0.5288524295010203,1.3473114840484795e-09,1.2411325176818366e-09,7.974633291396577e-10,1.6248367609811469e-24,8.66775471647163e-25,1.7052765185096254e-24,4.590499733385748e-23,1.497742074547869e-23,4.4265461927350274e-23,1.0000000341461915e-20,1.9648876889310063e-26,1.0000001158494588e-20,8.405009609149399e-17,4.1612588258512837e-17,7.850462293418876e-17,0.26,0.26,0.34,0.26,0.26,0.96,0.0,0.0,0.04,0.66,0.36,0.74,0.0,0.0,0.38,0.52,0.62,0.12,0.08000000000000002
weak,weak,,10.0,16,32x32,Stage-I + VP,50,0,0.0,0.6953449775769321,0.35680569929642814,0.8779615533754388,0.8349957682893064,0.45790759641465933,0.9122563363564371,1.3589038722171567,1.4971764695185414,0.4975210501584102,0.2704609219350946,0.5371992964030252,1.4112244680649926e-09,1.184514868362362e-09,7.973121740310841e-10,1.50404421965412e-24,9.947417840944913e-25,1.655975237592123e-24,4.559762424692948e-23,1.432829544626614e-23,4.474427579587965e-23,9.999999759879208e-21,1.460105788368124e-26,1.0000000301501958e-20,8.10667345631385e-17,3.7853254387493203e-17,7.850462293418876e-17,0.14,0.14,0.26,0.14,0.14,0.98,0.0,0.0,0.02,0.74,0.36,0.86,0.0,,,0.52,0.62,0.12,0.08000000000000002
weak,weak,,10.0,16,32x32,Stage-I only,50,0,0.0,0.3110378092662866,0.23886587240497953,0.2849315132426621,1.1129084915582426,0.4208169323169654,1.112072266338541,1.6859746051164608,1.746270531601062,0.986160539377608,0.36102644845953946,1.097301116472587,7.342237818529716e-11,4.24037062938139e-10,8.334934894393173e-12,2.2607931554681756e-09,9.078069019749067e-10,2.6053527267544376e-09,4.738115293674898e-23,1.7131429540374965e-23,4.5855932408639066e-23,9.999997753322963e-21,1.7917839400961788e-26,9.999999642095196e-21,9.598775678112397e-17,4.502163808712713e-17,8.326672684688674e-17,0.0,0.02,0.12,0.1,0.1,,,,,,,,,,,0.52,0.62,0.12,0.08000000000000002
weak,weak,,10.0,16,8x8,Stage-I + Stage-II,50,0,0.0,0.0002772344390596484,0.00011975253905394075,0.00026705851189436785,0.9257979795786703,0.38336269500369025,0.8480016340750172,1.6467364468610195,1.6510829433181264,1.3281412167506905,0.4344427558209081,1.3791676273811073,1.335620499400722e-11,1.0331343307770491e-11,1.1693748803265515e-11,2.658243664582773e-09,1.830229148602059e-09,2.5949104692504547e-09,4.753739710413565e-23,2.0411241344010068e-23,4.556457313991942e-23,1.0000000054271763e-20,1.5762244328681977e-26,1.0000001040635772e-20,9.897569001985602e-17,4.43997494151419e-17,1.1102230246251565e-16,0.02,0.04,0.1,1.0,1.0,,,,,,,,,0.0,0.72,0.5,0.54,-0.020000000000000018,-0.020000000000000018
weak,weak,,10.0,16,8x8,Stage-I + Stage-II + VP,50,0,0.0,0.016411264659031345,0.11491193862922222,0.0001422082993793888,0.09680943322009014,0.2370492626166622,0.022463089381616,0.1195065913273062,0.6291192132291601,0.02285590305853849,0.1231891341134829,0.004119340667967729,5.7033259579447344e-11,3.526986653178235e-10,5.614319659890539e-12,1.9527374986203228e-24,6.817910351244085e-25,1.855394228791399e-24,4.758588270366266e-23,2.0472773705050794e-23,4.5547667772836406e-23,1.0000002242659058e-20,1.794458654596543e-26,1.0000004050443595e-20,9.753072632364236e-17,5.192141799888185e-17,8.326672684688674e-17,0.9,0.9,0.9,0.98,0.98,1.0,0.0,0.0,0.0,0.1,0.02,0.02,0.0,0.0,0.72,0.5,0.54,-0.020000000000000018,-0.020000000000000018
weak,weak,,10.0,16,8x8,Stage-I + VP,50,0,0.0,0.016283388079487378,0.11407781261094176,0.00014073067052994877,0.08481818072918212,0.22310184575158656,0.023701031258505995,0.05355220593570448,0.6143400676149274,0.02245965112096181,0.12244148338248384,0.0037061580728824928,5.635642629416334e-11,3.48217877565571e-10,5.700857316700115e-12,2.004088879073897e-24,6.054719250290917e-25,2.0679515313825692e-24,4.7588499284056426e-23,2.0474056753028858e-23,4.5547667392944515e-23,9.999999790862871e-21,1.5270903450856185e-26,1.0000000429995388e-20,9.209138649521222e-17,3.9298656593389815e-17,1.1102230246251565e-16,0.92,0.92,0.92,0.98,0.98,1.0,0.0,0.0,0.0,0.08,0.02,0.02,0.0,,,0.5,0.54,-0.020000000000000018,-0.020000000000000018
weak,weak,,10.0,16,8x8,Stage-I only,50,0,0.0,0.0002773129790056247,0.0001192672839885027,0.0002665161116162158,0.9324255021470732,0.3525060614463456,0.8649340397757161,1.6476601283375198,1.6534456097906907,1.3329834612237292,0.41748356380972895,1.4028652053480761,1.5209447189702147e-11,1.1552359514094191e-11,1.224807095225788e-11,2.696337567586113e-09,1.8189242681880596e-09,1.8533015431450077e-09,4.7534986011037554e-23,2.046814770164691e-23,4.560173752128543e-23,9.999997580661774e-21,1.6128871635338455e-26,1.0000000281242022e-20,9.90773729107917e-17,4.342215722644774e-17,1.0626019854981767e-16,0.0,0.0,0.08,1.0,1.0,,,,,,,,,,,0.5,0.54,-0.020000000000000018,-0.020000000000000018
weak,weak,,10.0,32,16x16,Stage-I + Stage-II,50,0,0.0,0.0001472039631008176,6.557530422085322e-05,0.00012277315099702766,0.26109582230379536,0.16609632420852075,0.20664216168839789,0.4861495665681643,0.6049726207236049,0.3833808347685818,0.24607138396652475,0.31999868522786795,1.0419292799505934e-11,8.865379338234935e-12,8.247808636348684e-12,9.399750091569909e-10,7.364754204096338e-10,6.839360735000209e-10,1.0327590268873716e-23,2.701590802224591e-24,9.875944545388819e-24,9.999997594050575e-21,1.13232572169352e-26,9.999997770016316e-21,1.0505661199899883e-16,4.419008889217154e-17,1.1102230246251565e-16,0.14,0.46,0.9,1.0,1.0,,,,,,,,,0.0,0.7,0.54,0.46,0.039999999999999925,0.039999999999999925
weak,weak,,10.0,32,16x16,Stage-I + Stage-II + VP,50,0,0.0,0.017216979928852585,0.12119426221256965,6.194074891834975e-05,0.04572135235009535,0.20075255341214773,0.00713639672456578,0.01756155393048011,0.02380549673687063,0.020184823393339272,0.13236843890378602,0.0009095220017074593,4.1406086404442017e-11,2.678615241772273e-10,2.878898811228558e-12,1.767718826117141e-24,8.094286139315474e-25,1.849632079338486e-24,1.0251484112692272e-23,2.660092734574146e-24,9.84774505177263e-24,1.0000000063631872e-20,1.8411334290139704e-26,1.0000001766498508e-20,1.0405875624580569e-16,4.957648375872324e-17,1.1102230246251565e-16,0.96,0.96,0.96,0.98,0.98,1.0,0.0,0.0,0.0,0.04,0.02,0.02,0.0,0.0,0.7,0.54,0.46,0.039999999999999925,0.039999999999999925
weak,weak,,10.0,32,16x16,Stage-I + VP,50,0,0.0,0.053754593291419114,0.21475737582693596,6.194099451835351e-05,0.09145938272617586,0.2968162183821921,0.007544910887613415,0.019573546051781295,0.8930467787278071,0.045830983670015965,0.18101045130485988,0.0009095430387530692,1.1388206261617242e-10,4.712472483741775e-10,2.8788941674081004e-12,1.717714393022475e-24,7.164206253395294e-25,1.849632079338486e-24,1.0277433865271838e-23,2.652216412007565e-24,9.964653241967346e-24,9.999997397920506e-21,1.773618074504906e-26,1.000000005375413e-20,1.0168687205540277e-16,4.832876682261991e-17,1.1102230246251565e-16,0.92,0.92,0.92,0.94,0.94,1.0,0.0,0.0,0.0,0.08,0.06,0.06,0.0,,,0.54,0.46,0.039999999999999925,0.039999999999999925
weak,weak,,10.0,32,16x16,Stage-I only,50,0,0.0,0.00013699043627558456,6.073745059967666e-05,0.0001321420861660475,0.24334149831065105,0.17300782311189253,0.2108963028814626,0.3905435454706214,0.6812360683364622,0.3472358054179786,0.2614105297431339,0.28821557611588133,1.1072771709188292e-11,9.192671745002796e-12,8.723114714004719e-12,8.233248808836012e-10,7.699428557031523e-10,5.716887407415586e-10,1.0323799932742752e-23,2.6985419545892033e-24,9.871056213308273e-24,1.0000003056788207e-20,1.6988309505221193e-26,1.0000002834060916e-20,1.1260945415259326e-16,4.7361854039086774e-17,1.1429840376247765e-16,0.16,0.48,0.92,1.0,1.0,,,,,,,,,,,0.54,0.46,0.039999999999999925,0.039999999999999925
weak,weak,,10.0,32,32x32,Stage-I + Stage-II,50,0,0.0,0.18753503066139443,0.2719683871711443,0.00031211122583300015,0.6907446675589916,0.6398611062103293,0.3216342208379306,1.6680667313687942,1.8021817949004646,0.5650432981301333,0.5047626785244259,0.35246168430697694,8.902065964718883e-11,5.574999687445662e-10,9.172967476050857e-12,1.388857058631834e-09,1.2723586005651498e-09,8.269756299188856e-10,1.098211780629629e-23,3.9146043005360005e-24,1.0057921214989802e-23,9.999997553106619e-21,1.3448933726672526e-26,9.999999997076599e-21,9.587777381760648e-17,4.564947230571945e-17,1.160068375127478e-16,0.26,0.36,0.54,0.54,0.56,,,,,,,,,0.0,0.48,0.56,0.52,0.12,0.08000000000000002
