figure,variant,snr_db,trial_id,seed,receiver_mode,K,paper_k,effective_K,selected_branch,reliability_decision,trigger_reasons,gof_pass,position_error_m,peb_position_m,error_over_peb,relative_outlier_5peb,y_nmse,raw_objective_final,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons,ngc_policy_active,ngc_lambda_ris,ngc_direct_clock_score,ngc_direct_clock_score_norm,ngc_direct_clock_dof,ngc_direct_clock_sigma_source,ngc_direct_clock_std_ns,ngc_direct_ris_score,ngc_direct_ris_score_norm,ngc_direct_ris_available,ngc_direct_total_score,ngc_direct_cert_status,ngc_direct_cert_reason,ngc_rescue_requested,ngc_rescue_request_reason,ngc_rescue_clock_score,ngc_rescue_clock_score_norm,ngc_rescue_clock_dof,ngc_rescue_clock_sigma_source,ngc_rescue_clock_std_ns,ngc_rescue_ris_score,ngc_rescue_ris_score_norm,ngc_rescue_ris_available,ngc_rescue_total_score,ngc_rescue_cert_status,ngc_rescue_cert_reason,ngc_selected_by,ngc_final_unreliable,ngc_threshold_clock_green,ngc_threshold_clock_red
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-5.0,7,1914929603,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0007425564674063558,0.0006029545772165476,1.2315296963732494,False,1.699027086362243e-05,2.325824185468304,0.0007425564674063558,1.699027086362243e-05,2.325824185468304,nan,nan,nan,False,not_run,not_requested,"[46.637170415747,15.494469292157603,4.329908621021294]","[0.021442124190615856,0.06453915788459093,0.23095175615041053]","[2.151022140188505e-08,1.893612465963322e-08,8.728877077238951e-07]",,,,2562816.1498175813,85.18652320365936,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-5.0,7,1914929603,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0007425564674063558,0.0006029545772165476,1.2315296963732494,False,1.699027086362243e-05,2.325824185468304,0.0007425564674063558,1.699027086362243e-05,2.325824185468304,nan,nan,nan,False,not_run,not_requested,"[46.637170415747,15.494469292157603,4.329908621021294]","[0.021442124190615856,0.06453915788459093,0.23095175615041053]","[2.151022140188505e-08,1.893612465963322e-08,8.728877077238951e-07]",,,,2562816.1498175813,85.18652320365936,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.0809130147368478,0.0809130147368478,2,data_only_efim_tau_crb,0.08211425715471492,0.00020972257919218775,0.00020972257919218775,True,0.08112273731603999,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,83,2856883752,full_6d,3,3,3,direct_vp,direct_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",True,0.0006647194524571112,0.0009942237159744995,0.6685813683347706,False,6.464124238396935e-05,2.056904628932976,0.0006647194524571112,6.464124238396935e-05,2.056904628932976,nan,nan,nan,False,not_run,not_requested,"[42.756728402179505,7759.503423873254,13.057119821463235]","[0.02338813181754731,0.00012887422527114938,0.07658656837499088]","[5.855696304112117e-08,1.9632240524739892e-08,1.4270721412618666e-08]",,,,805882.2624685476,97.91847084656914,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,83,2856883752,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",True,0.0006647175217363716,0.0009942237159744995,0.6685794263968459,False,6.464124728963002e-05,2.056904628932975,0.0006647194524571112,6.464124238396935e-05,2.056904628932976,0.0006647175217363716,6.464124728963002e-05,2.056904628932975,True,accepted,accepted,"[42.756728402179505,7759.503423873254,13.057119821463235]","[0.02338813181754731,0.00012887422527114938,0.07658656837499088]","[5.855696304112117e-08,1.9632240524739892e-08,1.4270721412618666e-08]","[42.756728404033666,7759.50339295057,13.057119820906413]","[0.023388131816533077,0.00012887422578473082,0.07658656837825692]","[5.82921951748682e-08,1.952247490185609e-08,4.1144321992530133e-08]",805882.2624685476,97.91847084656914,805882.2594692562,97.91847085744865,ris_only_stage2_then_vp,direct_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]",True,1.0,30469.5571184438,30469.5571184438,2,data_only_efim_tau_crb,50.389778327259165,0.14389745563510753,0.14389745563510753,True,30469.701015899438,red,clock_red,True,ngc_red_run_rescue,30469.5571177221,30469.5571177221,2,sigma_tau_k,50.389778326662395,0.14389745519918037,0.14389745519918037,True,30469.7010151773,red,clock_red,both_uncertified_lower_raw,True,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-5.0,10,781873798,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0004054721946850874,0.0006183000848100379,0.6557854424517211,False,1.3238615651141415e-05,0.6968404836098799,0.0004054721946850874,1.3238615651141415e-05,0.6968404836098799,nan,nan,nan,False,not_run,not_requested,"[12.362860340833738,113.97024392769387,4.411664897717596]","[0.08088742996511099,0.008774220054494746,0.2266717947033885]","[3.622024180913598e-08,3.4681509910406403e-09,2.371132447531676e-07]",,,,2580319.9633961576,81.22890019914335,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-5.0,10,781873798,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0004054721946850874,0.0006183000848100379,0.6557854424517211,False,1.3238615651141415e-05,0.6968404836098799,0.0004054721946850874,1.3238615651141415e-05,0.6968404836098799,nan,nan,nan,False,not_run,not_requested,"[12.362860340833738,113.97024392769387,4.411664897717596]","[0.08088742996511099,0.008774220054494746,0.2266717947033885]","[3.622024180913598e-08,3.4681509910406403e-09,2.371132447531676e-07]",,,,2580319.9633961576,81.22890019914335,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.0963493844669601,0.0963493844669601,2,data_only_efim_tau_crb,0.08960533115974002,0.00013293391428357616,0.00013293391428357616,True,0.09648231838124369,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,92,971995857,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.00022284800360582743,0.0010085393080804643,0.22096114828679336,False,1.807328763310231e-05,5.369682931937251,0.00022284800360582743,1.807328763310231e-05,5.369682931937251,nan,nan,nan,False,not_run,not_requested,"[283.75977075324727,39.66850231254613,13.96512517422831]","[0.0035241077234511283,0.025208917444913395,0.07160694856007928]","[1.2111491684064547e-08,1.1412208610637171e-07,8.789802328371508e-08]",,,,834213.4414480643,80.15773664935567,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,92,971995857,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.00022284800360582743,0.0010085393080804643,0.22096114828679336,False,1.807328763310231e-05,5.369682931937251,0.00022284800360582743,1.807328763310231e-05,5.369682931937251,0.00022303827821096224,1.807223711951135e-05,5.369682931938069,True,rollback,existing_selector_rollback,"[283.75977075324727,39.66850231254613,13.96512517422831]","[0.0035241077234511283,0.025208917444913395,0.07160694856007928]","[1.2111491684064547e-08,1.1412208610637171e-07,8.789802328371508e-08]","[283.7597727052245,39.668502974535784,13.965125067712718]","[0.0035241076992088686,0.025208917024225917,0.07160694910624385]","[1.4771582499603924e-08,8.456711394827005e-08,6.266852753636397e-08]",834213.4414480643,80.15773664935567,834213.3536338487,80.15772858724912,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,10.087311377336523,10.087311377336523,2,data_only_efim_tau_crb,0.9168474690179987,0.0013017687533334963,0.0013017687533334963,True,10.088613146089855,gray,clock_gray,True,ngc_gray_run_rescue,10.08731217154502,10.08731217154502,2,sigma_tau_k,0.9168475051112654,0.0013018063781589711,0.0013018063781589711,True,10.08861397792318,gray,clock_gray,both_uncertified_lower_raw,True,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,93,3741086398,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0005075331938014776,0.0009559987279309044,0.5308931685504921,False,5.571665237097478e-05,1.4866759430743888,0.0005075331938014776,5.571665237097478e-05,1.4866759430743888,nan,nan,nan,False,not_run,not_requested,"[48.831949946663336,82.8827922238405,14.762163911217694]","[0.02047839582575378,0.012065230587507598,0.0677407462753711]","[4.324849877544835e-09,3.6047873938777305e-08,2.489192156439733e-07]",,,,903493.1159271317,75.40548244113607,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,93,3741086398,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0005075331938014776,0.0009559987279309044,0.5308931685504921,False,5.571665237097478e-05,1.4866759430743888,0.0005075331938014776,5.571665237097478e-05,1.4866759430743888,nan,nan,nan,False,not_run,not_requested,"[48.831949946663336,82.8827922238405,14.762163911217694]","[0.02047839582575378,0.012065230587507598,0.0677407462753711]","[4.324849877544835e-09,3.6047873938777305e-08,2.489192156439733e-07]",,,,903493.1159271317,75.40548244113607,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.0798898950716605,0.0798898950716605,2,data_only_efim_tau_crb,0.08159345106055822,0.00010541761926869556,0.00010541761926869556,True,0.0799953126909292,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,81,3893654042,full_6d,3,3,3,direct_vp,direct_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",True,0.0027320216162138706,0.001374356952884877,1.9878544729439864,False,7.269717431715305e-05,6.726585859843629,0.0027320216162138706,7.269717431715305e-05,6.726585859843629,nan,nan,nan,False,not_run,not_requested,"[275.2980401386151,747.1055941805037,10.531554231293635]","[0.0036324268753282546,0.001338498877591446,0.09495274657733346]","[3.020541695413411e-06,1.2131037848175464e-09,0.00017781214316305507]",,,,345363.0924851198,214.5142807063284,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,81,3893654042,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",True,0.0027320216162138706,0.001374356952884877,1.9878544729439864,False,7.269717431715305e-05,6.726585859843629,0.0027320216162138706,7.269717431715305e-05,6.726585859843629,0.0027318620922527734,7.269497150702868e-05,6.726585859843691,True,rollback,existing_selector_rollback,"[275.2980401386151,747.1055941805037,10.531554231293635]","[0.0036324268753282546,0.001338498877591446,0.09495274657733346]","[3.020541695413411e-06,1.2131037848175464e-09,0.00017781214316305507]","[275.29803831728066,747.1056125517734,10.53155423812831]","[0.003632426899359897,0.0013384988446778609,0.09495274651571187]","[2.9515039813944386e-06,4.390061291252431e-10,0.00017783672624576547]",345363.0924851198,214.5142807063284,345363.046991515,214.5142904220079,ris_only_stage2_then_vp,direct_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]",True,1.0,0.9081069757332244,0.9081069757332244,2,data_only_efim_tau_crb,0.27509195064760084,0.512592825425002,0.512592825425002,True,1.4206998011582264,gray,clock_gray,True,ngc_gray_run_rescue,0.9081068426346912,0.9081068426346912,2,sigma_tau_k,0.2750919304878964,0.5125928261789024,0.5125928261789024,True,1.4206996688135938,gray,clock_gray,both_uncertified_lower_raw,True,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-5.0,12,2210497206,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0007073746109301603,0.0005717770208036201,1.2371511711610248,False,9.58063420358445e-06,1.4417379617027626,0.0007073746109301603,9.58063420358445e-06,1.4417379617027626,nan,nan,nan,False,not_run,not_requested,"[16.278316133816173,11.217908723564406,5.997033128996079]","[0.06143141537264695,0.08914317495632462,0.16674912052076757]","[1.2919589393246035e-07,1.8616539295584e-07,2.32808097078796e-07]",,,,2879276.518014694,71.4306100579682,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-5.0,12,2210497206,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0007073746109301603,0.0005717770208036201,1.2371511711610248,False,9.58063420358445e-06,1.4417379617027626,0.0007073746109301603,9.58063420358445e-06,1.4417379617027626,nan,nan,nan,False,not_run,not_requested,"[16.278316133816173,11.217908723564406,5.997033128996079]","[0.06143141537264695,0.08914317495632462,0.16674912052076757]","[1.2919589393246035e-07,1.8616539295584e-07,2.32808097078796e-07]",,,,2879276.518014694,71.4306100579682,nan,nan,direct_vp,direct_vp,False,[],True,1.0,3.089877297661261e-05,3.089877297661261e-05,2,data_only_efim_tau_crb,0.001604648792742839,5.198513746816319e-05,5.198513746816319e-05,True,8.28839104447758e-05,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-5.0,13,634888206,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0008936792304322774,0.0006629582174480504,1.3480174269086669,False,1.3137557702957608e-05,0.6465740918407157,0.0008936792304322774,1.3137557702957608e-05,0.6465740918407157,nan,nan,nan,False,not_run,not_requested,"[5.38019991198265,81.21390686256292,8.551428612885637]","[0.18586669944502326,0.012313162099331967,0.11693952499171989]","[6.46580928062141e-07,2.0305014395876624e-08,5.45250575767186e-07]",,,,2384615.4559356826,80.55102377001066,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-5.0,13,634888206,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0008936792304322774,0.0006629582174480504,1.3480174269086669,False,1.3137557702957608e-05,0.6465740918407157,0.0008936792304322774,1.3137557702957608e-05,0.6465740918407157,nan,nan,nan,False,not_run,not_requested,"[5.38019991198265,81.21390686256292,8.551428612885637]","[0.18586669944502326,0.012313162099331967,0.11693952499171989]","[6.46580928062141e-07,2.0305014395876624e-08,5.45250575767186e-07]",,,,2384615.4559356826,80.55102377001066,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.009304544929054831,0.009304544929054831,2,data_only_efim_tau_crb,0.02784562342789083,0.00012253109242437967,0.00012253109242437967,True,0.00942707602147921,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-5.0,15,2734808712,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0007280618862473377,0.0006155747828861733,1.1827350737692004,False,1.502815009347355e-05,0.36508935102904705,0.0007280618862473377,1.502815009347355e-05,0.36508935102904705,nan,nan,nan,False,not_run,not_requested,"[34.986464813102664,6.4061876175667365,7.732152408733547]","[0.028582481977158975,0.1560990810277617,0.12933009427785688]","[7.53086255568484e-09,2.625660939294677e-09,3.4724974779668994e-07]",,,,2740598.7128684497,70.07776089779223,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-5.0,15,2734808712,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0007280618862473377,0.0006155747828861733,1.1827350737692004,False,1.502815009347355e-05,0.36508935102904705,0.0007280618862473377,1.502815009347355e-05,0.36508935102904705,nan,nan,nan,False,not_run,not_requested,"[34.986464813102664,6.4061876175667365,7.732152408733547]","[0.028582481977158975,0.1560990810277617,0.12933009427785688]","[7.53086255568484e-09,2.625660939294677e-09,3.4724974779668994e-07]",,,,2740598.7128684497,70.07776089779223,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.013447505398450079,0.013447505398450079,2,data_only_efim_tau_crb,0.033475744201896994,0.00016325620644278731,0.00016325620644278731,True,0.013610761604892866,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-5.0,17,2127997378,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0005362585347446253,0.0007114826148609328,0.7537198007985662,False,1.744546398184563e-05,1.266449726339144,0.0005362585347446253,1.744546398184563e-05,1.266449726339144,nan,nan,nan,False,not_run,not_requested,"[14.00126251873625,5.245831490736706,18.478161913048247]","[0.07142213058628219,0.19062754908551544,0.05411793687527858]","[2.567526335064188e-07,8.365479310341384e-09,1.926372068329119e-07]",,,,2064004.1130048654,83.0950106759708,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-5.0,17,2127997378,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0005362585347446253,0.0007114826148609328,0.7537198007985662,False,1.744546398184563e-05,1.266449726339144,0.0005362585347446253,1.744546398184563e-05,1.266449726339144,nan,nan,nan,False,not_run,not_requested,"[14.00126251873625,5.245831490736706,18.478161913048247]","[0.07142213058628219,0.19062754908551544,0.05411793687527858]","[2.567526335064188e-07,8.365479310341384e-09,1.926372068329119e-07]",,,,2064004.1130048654,83.0950106759708,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.010440252212042762,0.010440252212042762,2,data_only_efim_tau_crb,0.029496118688231338,0.00017626634711645375,0.00017626634711645375,True,0.010616518559159216,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-5.0,19,3846521747,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0012784840533210206,0.0007035534536445204,1.817181120635919,False,2.15557902370418e-05,0.37481989428957363,0.0012784840533210206,2.15557902370418e-05,0.37481989428957363,nan,nan,nan,False,not_run,not_requested,"[12.386167441119376,5.903254996338469,15.13000200652643]","[0.08073522376807468,0.1693980694742736,0.06609384450534198]","[1.2590465340842907e-07,3.1367423520446455e-08,8.297368693422109e-08]",,,,2103235.839035306,80.59318127415426,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-5.0,19,3846521747,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0012784840533210206,0.0007035534536445204,1.817181120635919,False,2.15557902370418e-05,0.37481989428957363,0.0012784840533210206,2.15557902370418e-05,0.37481989428957363,nan,nan,nan,False,not_run,not_requested,"[12.386167441119376,5.903254996338469,15.13000200652643]","[0.08073522376807468,0.1693980694742736,0.06609384450534198]","[1.2590465340842907e-07,3.1367423520446455e-08,8.297368693422109e-08]",,,,2103235.839035306,80.59318127415426,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.0016166788591947606,0.0016166788591947606,2,data_only_efim_tau_crb,0.011607033999529342,0.0002745968068390407,0.0002745968068390407,True,0.0018912756660338012,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
