trial,statistic
1354,9.934727253641645
1355,8.677602981457792
1356,16.645302975389296
1357,19.44407910601691
1358,10.229318099372406
1359,11.511806286241
1360,14.811561111580582
1361,14.93756425069842
1362,12.617507234411685
1363,14.863895424867696
1364,9.231734513081289
1365,6.066458197356692
1366,12.119978226467124
1367,3.4837553946326074
1368,15.371398928500708
1369,16.166213300466534
1370,9.344914446670776
1371,9.84643864420383
1372,17.689519862500926
1373,5.122999730205279
1374,10.016722569786134
1375,10.822255526644772
1376,2.9738929877334277
1377,7.970846925541611
1378,7.9667971473528905
1379,6.739749103309194
1380,9.282541565400782
1381,12.061514342332647
1382,10.217860677961296
1383,14.133969000314307
1384,10.918197194992231
1385,11.101857442079627
1386,24.899461826602852
1387,14.66868755063117
1388,14.39974670322978
1389,15.554219394385969
1390,5.975254962070758
1391,6.172693628513097
1392,17.509167869755046
1393,11.739526113583269
1394,7.827810157509083
1395,10.930516593678247
1396,7.43115306664827
1397,6.3813289510749875
1398,14.225650800126255
1399,11.821267132678926
1400,9.682702190399924
1401,2.8324969477036914
1402,18.926255040141243
1403,13.743766087426016
1404,7.165199682160393
1405,14.009602624411649
1406,14.292864208630883
1407,17.012719725371916
1408,12.887908228948191
1409,15.266676684074996
1410,6.138790877921318
1411,9.029093284825217
1412,13.275417928584382
1413,12.086738723760366
1414,8.16391986485762
1415,16.745648607584087
1416,8.5091101584727
1417,9.859054304826477
1418,12.02555704295842
1419,12.578664207137512
1420,9.482173627705883
1421,15.376868345882938
1422,10.825704621378271
1423,14.027786178617497
1424,6.447341820278084
1425,19.72377102637308
1426,12.660653350671335
1427,8.001787094779752
1428,6.473731230072958
1429,8.240004127491979
1430,5.393340235275681
1431,16.03799857185998
1432,33.88407756312403
1433,10.439624701456214
1434,17.509350674490694
1435,4.726606452191223
1436,8.390408616390902
1437,8.390026561105818
1438,12.527633174133205
1439,15.200560580308153
1440,10.808609769509765
1441,9.10875148263003
1442,8.290448251375654
1443,17.814138573283937
1444,17.410226985940305
1445,16.09696293757497
1446,10.275963966052908
1447,17.29278179929374
1448,13.666181248863248
1449,14.194622394006295
1450,4.626262956747302
1451,12.412790027694392
1452,9.053027855260284
1453,8.254914707342907
1454,15.313892183561892
1455,6.120585613154736
1456,12.99578733531367
1457,6.130785451599399
1458,5.5053292871731125
1459,14.29058139863705
1460,17.5155608941971
1461,12.186891113655337
1462,8.181572301027357
1463,7.632344502856389
1464,6.8644368864657554
1465,7.379957771283906
1466,17.930009102677133
1467,5.872146734502445
1468,4.234432490087665
1469,8.822159383278832
1470,5.0162299654718785
1471,16.353962803178526
1472,20.162583512705616
1473,9.831117031217664
1474,9.945750503582323
1475,18.24238276896672
1476,7.918460645843478
1477,15.162017610609489
1478,14.86900950380347
1479,9.238492406308142
1480,6.746752302783462
1481,25.03101726758616
1482,12.872218686778364
1483,7.328568977000749
1484,26.239908866674906
1485,7.85106700451143
1486,1.5389355086873886
1487,16.412963059046973
1488,15.821193617287536
1489,8.837142778989438
1490,10.420882898068804
1491,8.845902592722062
1492,7.6744763327442405
1493,7.436626668318627
1494,8.046800202205484
1495,9.245999177774811
1496,12.938520058537076
1497,10.440359504323949
1498,8.881226340576625
1499,11.502426202530142
1500,6.415176780922387
1501,7.443240592723579
1502,11.29483754216387
1503,9.985057975665248
1504,8.375343854673453
1505,27.618582897838515
1506,16.54556565250413
1507,18.444567309589736
1508,5.719131279163482
1509,8.6676363199551
1510,17.043908879952557
1511,8.903060842975147
1512,18.27942430260384
1513,18.184201391525992
1514,9.640649517068132
1515,16.951667850334253
1516,13.088959955132003
1517,11.325127863919821
1518,15.357126296137633
1519,13.731852451564665
1520,9.956910452039248
1521,11.150028108759212
1522,14.224677732062808
1523,15.062962678972443
1524,13.415532919925418
1525,7.492386059158801
1526,14.555152824256322
1527,18.26403971611961
1528,12.289725362445985
1529,17.185211931244563
1530,22.065675033416493
1531,11.734871520131938
1532,8.992326082299137
1533,8.20922174262699
1534,12.420327774188305
1535,7.560165069247187
1536,7.849809358961487
1537,5.349578118748637
1538,16.758247021612437
1539,8.151435605780007
1540,12.554651165711046
1541,11.21248976262588
1542,13.490736202668657
1543,13.139690475172237
1544,7.5440870001483535
1545,10.098351634608719
1546,11.952650325612003
1547,14.005489974150535
1548,19.938545306438012
1549,9.599269553406355
1550,12.610508505185301
1551,18.6259621714146
1552,9.863130198097831
1553,9.782403445216909
1554,10.864750576336952
1555,10.857132818565338
1556,9.5259151065639
1557,11.936499786511192
1558,10.668578853274813
1559,8.899616589327998
1560,10.242106100110627
1561,9.956138669487746
1562,4.344876974311694
1563,3.6268332262098486
1564,19.3120945325198
1565,7.299344955817089
1566,13.56639767415078
1567,4.566905618830611
1568,6.287197503692679
1569,6.572395527982626
1570,9.182772956946032
1571,14.135514803559575
1572,12.030330121605312
1573,11.565397929374667
1574,9.843310726097895
1575,4.41629639188451
1576,18.379556985514352
1577,8.721615916948755
1578,10.367636472886593
1579,8.764881996795689
1580,6.455343048592336
1581,8.80972076525984
1582,15.398062057938823
1583,15.710097316710232
1584,11.278178320563908
1585,16.411266773081458
1586,7.208741563569711
1587,11.870190985674508
1588,13.597156168385665
1589,8.797747437834827
1590,5.159458390431105
1591,6.666625179905615
1592,22.362400054394165
1593,6.132808390042314
1594,9.73516706134861
1595,16.34688477211908
1596,7.59551795805401
1597,11.637451969409392
1598,8.957982455418295
1599,10.255641015267198
1600,2.896721710278624
1601,6.4182058177147745
1602,11.3314059800797
1603,12.617209028869983
1604,8.571498923359345
1605,5.737562685732095
1606,9.334921837404787
1607,14.208729891322069
1608,17.210691506817415
1609,10.279422814754204
1610,16.202079027921776
1611,7.78639852994246
1612,9.842078122339695
1613,10.29267063271631
1614,5.139071786963507
1615,17.525562696409494
1616,7.9466882494950655
1617,8.588217847495708
1618,6.485621554952721
1619,5.916313687803294
1620,8.488347868467278
1621,21.763244361027766
1622,16.173518410315957
1623,12.15296675775726
1624,11.248136106860615
1625,8.715243579696946
1626,9.421964053352378
1627,14.195469297759084
1628,8.894803553293855
1629,10.106607811992388
1630,12.210304298666284
1631,20.590921568045623
1632,8.966558688681127
1633,8.534997636424013
1634,11.328825134527085
1635,9.750926167534107
1636,7.7921063556624475
1637,8.035989530940265
1638,7.559470905843291
1639,3.377062716314638
1640,10.018815351029298
1641,3.8519422454974546
1642,13.83239603254427
1643,14.814584313315853
1644,5.016525633294407
1645,8.110982896187714
1646,4.407100388153862
1647,10.062993435755129
1648,31.466094728194676
1649,4.531206098286758
1650,11.802517364484915
1651,5.705662164052002
1652,5.406769193444326
1653,9.404825327742655
1654,4.663359284470301
1655,6.013624161238792
1656,11.986555325090238
1657,16.61262827759645
1658,9.716727836401219
1659,10.21391262671019
1660,9.649486224528658
1661,9.405980824546685
1662,17.911488834505956
1663,15.350320976611108
1664,10.452304756096634
1665,10.039790383139215
1666,9.06357064629945
1667,8.33896880918924
1668,7.137108649017538
1669,6.261210394167227
1670,12.729277807371366
1671,9.455965187899581
1672,12.239871238469926
1673,15.553656619633808
1674,7.176361347673347
1675,10.13298639208218
1676,8.919556124044021
1677,21.39458616625286
1678,7.181757127476497
1679,12.134090667489986
1680,7.002326965763546
1681,13.92315114533293
1682,12.995524900582112
1683,8.940546003768576
1684,21.98804852887839
1685,9.210731571911953
1686,8.735652832493528
1687,16.08375438142189
1688,7.623505672855333
1689,8.829072820207108
1690,10.006613082482732
1691,13.963471509717808
1692,22.966860102431152
1693,12.721416174412619
1694,6.557885532494631
1695,8.470946322163767
1696,9.38352571089351
1697,6.55933150167599
1698,10.06874775096457
1699,16.795997820505
1700,9.655344036444129
1701,10.246709136115175
1702,10.942522953606868
1703,18.26432243687473
1704,15.954226803147114
1705,11.023468386093057
1706,7.107212994015681
1707,6.980458502625573
1708,19.095516701564392
1709,10.365370876317614
1710,13.593816676449228
1711,8.307173177048968
1712,11.558497650031814
1713,11.021280575701386
1714,15.448844595164005
1715,16.169905603020087
1716,3.8824601978242264
1717,7.480327349591082
1718,22.169241955714003
1719,11.663956035812495
1720,14.172188994712851
1721,9.621968665870469
1722,10.341682167172417
1723,14.476009061344136
1724,8.062190814206698
1725,4.454085085485923
1726,11.431617834706122
1727,8.572930362867748
1728,12.053659423971641
1729,14.000246683489049
1730,8.261997860447192
1731,12.0233848511205
1732,9.361377219807522
1733,5.914202039665292
1734,14.437712758309598
1735,14.035974103400191
1736,13.580945962790576
1737,8.41758485164178
1738,7.460034274974929
1739,13.113391489677095
1740,5.78053629017896
1741,4.705263080273119
1742,12.873751402099892
1743,12.0289056260253
1744,17.891032091624087
1745,8.26239022327531
1746,11.742895412449279
1747,10.769824173832548
1748,17.470833858955103
1749,6.862390614151957
1750,20.398080520180997
1751,6.774428267062751
1752,13.08704061291302
1753,16.20723733087156
1754,12.031951191647767
1755,14.030175448570757
1756,6.543009702864113
1757,16.174749558432286
1758,7.211280510381261
1759,8.304760918869723
1760,11.691664582366052
1761,7.02240725603189
1762,8.821207545362954
1763,10.63980759410616
1764,19.873656464520206
1765,11.10329678590009
1766,5.630210528499368
1767,6.642692851030111
1768,16.604263514249556
1769,12.86927842595358
1770,5.860779586647841
1771,13.493517075162714
1772,18.12921514989971
1773,11.422708851365655
1774,10.902464899184508
1775,10.132158269977136
1776,8.404341402309429
1777,16.17725372584259
1778,7.223226812663266
1779,4.246772351158128
1780,14.214793680875891
1781,7.776100569933112
1782,8.987445682970648
1783,8.25273691718131
1784,16.841339461909246
1785,11.83819429148751
1786,9.806320063014937
1787,6.285033204016503
1788,10.91661556476275
1789,9.012680023549041
1790,17.837734259138294
1791,29.3260526551027
1792,13.547650125855789
1793,16.132059237499142
1794,9.712024129396617
1795,22.85666129086837
1796,7.832854564835569
1797,9.738725541791938
1798,9.077131710902481
1799,4.063589436605665
1800,18.63301463205418
1801,10.10126138183684
1802,13.973327961472574
1803,8.13945276653801
1804,21.3777177805152
1805,16.11569139923978
1806,10.404139388315114
1807,10.323328458779834
1808,15.748542667352917
1809,7.133285343904531
1810,8.22944426712857
1811,9.613260210294841
1812,8.285286275686264
1813,6.03021487974304
1814,19.664205121139883
1815,15.809297707626602
1816,12.083453679970233
1817,10.148424044255762
1818,10.096802822655647
1819,12.944831456162323
1820,6.114994558565115
1821,10.849950706091372
1822,7.047067748583468
1823,6.044326192886928
1824,5.1951371855396475
1825,15.492184811080818
1826,9.853751221929087
1827,17.596346651998523
1828,7.387361857228674
1829,6.148452603608282
1830,12.57508687188204
1831,3.0632352511927317
1832,9.012807235951698
1833,7.87648631405409
1834,7.037082943895894
1835,9.411431909068483
1836,7.6508422244127585
1837,8.712790945222187
1838,4.568291328431657
1839,10.025422706191101
1840,7.249817899407283
1841,10.843121619679797
1842,6.47094797950494
1843,9.276567013096074
1844,18.724795660733946
1845,15.142052348698249
1846,7.316256240992957
1847,13.460484688167632
1848,7.039320005721306
1849,15.098165445477314
1850,10.841073758376195
1851,22.986783146168385
1852,6.99472077215895
1853,8.028499707895053
1854,18.889118859886977
1855,13.300692056558002
1856,17.73262166732945
1857,7.440685757312905
1858,10.489967934504707
1859,14.848565948243385
1860,16.55907390029342
1861,10.152305381440879
1862,13.52879048631784
1863,10.680823958609846
1864,5.344332332536395
1865,19.146965635599035
1866,7.853290849968549
1867,15.335375524266446
1868,15.427893071582535
1869,10.021006822625253
1870,2.850710535941266
1871,9.755514740742573
1872,7.810026883080655
1873,9.57983082545878
1874,14.244565068695392
1875,13.711267938519413
1876,11.113882230740042
1877,8.11459627325965
1878,4.486610540433313
1879,6.304724663350139
1880,23.18516303352494
1881,6.75310208810706
1882,15.554019952206456
1883,7.964344246910908
1884,15.119459855700661
1885,10.308719712874387
1886,6.233077828905686
1887,13.881548782862565
1888,12.641344481157462
1889,7.94416862044648
1890,3.7774837543078643
1891,11.436762223450886
1892,15.747242287464502
1893,13.75900804788408
1894,10.57578918365764
1895,10.349121671814382
1896,19.118332467707333
1897,10.585743804646052
1898,13.675553995383346
1899,5.7819502264119835
1900,8.347235000833667
1901,15.304642243344958
1902,8.877238728577087
1903,11.284485498243445
1904,11.417454695256689
1905,12.073648211639043
1906,6.730213403384277
1907,8.617675926227761
1908,11.003869234780941
1909,11.718320317540668
1910,11.908676057661488
1911,4.143853870004425
1912,6.628341587616982
1913,9.910617077351809
1914,8.89255336054534
1915,11.879276007476895
1916,10.98704673329014
1917,5.221105318051493
1918,11.806176221095795
1919,6.309244959844084
1920,15.941345602444967
1921,6.332301807255086
1922,4.03008477986632
1923,17.241037253543368
1924,4.530148163488413
1925,13.263465825894945
1926,25.15634167178756
1927,12.054378502559754
1928,17.443478979691566
1929,6.081803838368602
1930,5.223878727495648
1931,8.240026471989808
1932,8.48601392987693
1933,10.33710389190289
1934,10.973087516268379
1935,4.829929629474581
1936,11.734915996238193
1937,14.416808193579882
1938,15.028422638266056
1939,10.06649043625959
1940,3.0720929893627305
1941,22.23581693978791
1942,11.038371439170378
1943,12.53140973165535
1944,10.84409175673957
1945,7.999143678213699
1946,4.208638800775843
1947,11.633616332613093
1948,17.044516681651018
1949,3.2602639824294437
1950,19.19184859165688
1951,10.2326596147279
1952,10.983958013365681
1953,9.67278318738451
1954,5.054017647884086
1955,10.307436886905139
1956,11.059632176242538
1957,9.830788328858086
1958,9.34480763138064
1959,15.964481258842994
1960,34.88502862499781
1961,10.830598590499523
1962,4.3451779716619185
1963,8.46718643072237
1964,4.166668729281699
1965,11.329553144375284
1966,9.20592638458131
1967,5.30966301789867
1968,14.098707223835868
1969,9.304438341214938
1970,10.036620276740482
1971,15.08672218902469
1972,18.572555921720152
1973,5.419891358775524
1974,12.83717744687247
1975,13.875354648066736
1976,5.362397749950738
1977,10.018901840769116
1978,9.19723365725542
1979,18.19588350296578
1980,18.622397986391558
1981,5.815823449696981
1982,6.993495649273533
1983,8.10283681245881
1984,10.38978148270106
1985,6.827713716689002
1986,14.395822431122449
1987,8.213277716081482
1988,13.248061035792333
1989,8.926704346935514
1990,16.627443288181208
1991,8.074210789693538
1992,12.285112340553725
1993,14.182704067989484
1994,10.556852664813357
1995,7.373288481769246
1996,10.031554463348446
1997,25.55356107998047
1998,4.736974027547882
1999,13.16228949583439
